instruction,output,source
Besoin audit : question : Qui a retiré des lignes de FACTURES ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='FACTURES' AND UPPER(ACTION_NAME)='DELETE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_aug
Besoin audit : donne les traces où BATCH_USER fait SELECT sur CLIENT.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='CLIENT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_aug
Qu'est-ce qui s'est passé les 45 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-45 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days
BATCH_USER a-t-il fait SELECT sur HR ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='HR';,B_user_action_object
En clair : montre les SELECT de AUDIT_MANAGER sur NOUVELLE_TABLE_METIER.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_aug
Question : Combien de UPDATE pour VROMUALD ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(ACTION_NAME)='UPDATE';,B_user_action
Audit : Montre ce que PROD2_MDS a fait sur DEPARTMENTS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND UPPER(OBJECT_NAME)='DEPARTMENTS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Besoin audit : quels utilisateurs ont été actifs semaine dernière ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME IS NOT NULL AND EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW')-7 AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW') GROUP BY DBUSERNAME ORDER BY NB DESC;",C_period_group_users_aug
Question : Qui a fait un ALTER sur la table CONTRATS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='CONTRATS' AND UPPER(ACTION_NAME)='ALTER' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Peux-tu me dire Qu'est-ce qui s'est passé ce mois ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE,'MM') AND EVENT_TIMESTAMP < ADD_MONTHS(TRUNC(SYSDATE,'MM'),1) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_period_global
Contrôle : Combien d'actions depuis 2 jours ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-2;,C_last_n_days_count
En clair : sécurité : Quels utilisateurs ont touché DEPARTMENTS plus de 3 fois ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='DEPARTMENTS' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME HAVING COUNT(*) > 3 ORDER BY NB DESC;",D_having_aug
Besoin audit : combien d'actions sur COMMANDES dans la nuit ?,"SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='COMMANDES' AND TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24')) BETWEEN 0 AND 5;",C_object_period_count_aug
Est-ce que PROD2_MDS a fait un REVOKE ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND UPPER(ACTION_NAME)='REVOKE';,B_user_action
Pour contrôle : question : Je veux savoir qui a fait REVOKE sur DEPARTMENTS.,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='DEPARTMENTS' AND UPPER(ACTION_NAME)='REVOKE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_aug
NEW_USER_APP a-t-il fait DELETE sur DEPARTMENTS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='DEPARTMENTS';,B_user_action_object
En clair : montre les INSERT de AUDIT_MANAGER sur ADRESS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='ADRESS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_aug
Montre les SELECT de VROMUALD sur FACTURES.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='FACTURES' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Question : en clair : analyse : Quelles actions viennent du poste app-server-01 ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(USERHOST)='APP-SERVER-01' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",D_host_aug_balanced
Contrôle : y a-t-il une activité de PROD2_STB sur COMMANDES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_STB' AND UPPER(OBJECT_NAME)='COMMANDES';,B_user_object_balanced
Contrôle : vérifie Qu'est-ce qui s'est passé sur les 1 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-1 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days_balanced
Question : Quels utilisateurs ont réalisé REVOKE sur FACTURES ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='FACTURES' AND UPPER(ACTION_NAME)='REVOKE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Contrôle : Quel compte a été créé en dernier ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(ACTION_NAME)='CREATE USER' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 1 ROWS ONLY;",D_non_technical
Besoin audit : audit : Est-ce que PROD2_STB a touché la table ADRESS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_STB' AND UPPER(OBJECT_NAME)='ADRESS';,B_user_object_aug
Montre-moi Qu'est-ce qui s'est passé vendredi dernier ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW')-7+4 AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW')-7+4+1 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_weekday_last
Question : Quels utilisateurs ont touché CONTRATS plus de 3 fois ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='CONTRATS' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME HAVING COUNT(*) > 3 ORDER BY NB DESC;",D_having
Donne les traces où VROMUALD fait UPDATE sur DEPARTMENTS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='DEPARTMENTS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
En clair : analyse : Qui a touché une table la nuit dernière ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME IS NOT NULL AND EVENT_TIMESTAMP >= TRUNC(SYSDATE-1)+20/24 AND EVENT_TIMESTAMP < TRUNC(SYSDATE)+6/24 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_period_table_aug
Donne les actions de VROMUALD concernant UTILISATEURS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(OBJECT_NAME)='UTILISATEURS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Est-ce que l'utilisateur AUDIT_MANAGER a fait un UPDATE sur la table FACTURES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='FACTURES';,B_user_action_object
En clair : question : Qui a changé FOURNISSEURS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='FOURNISSEURS' AND UPPER(ACTION_NAME)='UPDATE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_aug
Vérifie Montre les traces d'il y a 7 jours.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE-7) AND EVENT_TIMESTAMP < TRUNC(SYSDATE-6) ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_exact_day_ago
Demande audit : contrôle : Qu'est-ce qui s'est passé samedi dernier ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW')-7+5 AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW')-7+5+1 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_weekday_last_aug
Audit : nEW_USER_APP a-t-il fait DELETE sur EMPLOYEES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='EMPLOYEES';,B_user_action_object_balanced
CYRILLE a-t-il fait UPDATE sur UTILISATEURS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='UTILISATEURS';,B_user_action_object
Qu'a fait BATCH_USER depuis 10 jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND EVENT_TIMESTAMP >= SYSDATE-10 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_user_last_n_days
Vérifie : qu'a fait AUDIT_MANAGER les 60 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND EVENT_TIMESTAMP >= SYSDATE-60 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_user_last_n_days_balanced
Besoin audit : qui a accordé un privilège HR ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='HR' AND UPPER(ACTION_NAME)='GRANT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object_aug
Vérifie Qu'est-ce qui s'est passé les 7 derniers jours ?,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-7 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_last_n_days
Audit : NEW_USER_APP a-t-il fait une action sur COMMANDES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(OBJECT_NAME)='COMMANDES';,B_user_object
Besoin audit : nEW_USER_APP a-t-il fait DELETE sur PAIEMENTS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='DELETE' AND UPPER(OBJECT_NAME)='PAIEMENTS';,B_user_action_object_aug
En clair : sécurité : Combien d'actions ce mois ?,"SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= TRUNC(SYSDATE,'MM') AND EVENT_TIMESTAMP < ADD_MONTHS(TRUNC(SYSDATE,'MM'),1);",C_period_count_aug
Peux-tu me dire Quelles tables ont été touchées mois dernier ?,"SELECT OBJECT_NAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE OBJECT_NAME IS NOT NULL AND EVENT_TIMESTAMP >= ADD_MONTHS(TRUNC(SYSDATE,'MM'),-1) AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'MM') GROUP BY OBJECT_NAME ORDER BY NB DESC;",C_period_group_tables
Donne les actions de SYS concernant DOSSIERS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(OBJECT_NAME)='DOSSIERS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Audit : Y a-t-il une activité de SMART2DADMIN sur UTILISATEURS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SMART2DADMIN' AND UPPER(OBJECT_NAME)='UTILISATEURS';,B_user_object
Je veux savoir qui a fait DELETE sur FACTURES.,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='FACTURES' AND UPPER(ACTION_NAME)='DELETE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Demande audit : question : Est-ce que NEW_USER_APP a fait un LOGON ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(ACTION_NAME)='LOGON';,B_user_action_aug
Question : Qui a lu DEPARTMENTS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='DEPARTMENTS' AND UPPER(ACTION_NAME)='SELECT' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
En clair : question : Est-ce que SYSTEM a fait un DELETE ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(ACTION_NAME)='DELETE';,B_user_action_aug
SYSTEM a-t-il fait INSERT sur FACTURES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(ACTION_NAME)='INSERT' AND UPPER(OBJECT_NAME)='FACTURES';,B_user_action_object
Montre-moi Quels utilisateurs ont été actifs ce mois ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE DBUSERNAME IS NOT NULL AND EVENT_TIMESTAMP >= TRUNC(SYSDATE,'MM') AND EVENT_TIMESTAMP < ADD_MONTHS(TRUNC(SYSDATE,'MM'),1) GROUP BY DBUSERNAME ORDER BY NB DESC;",C_period_group_users
Montre les SELECT de SMART2DADMIN.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SMART2DADMIN' AND UPPER(ACTION_NAME)='SELECT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action
VROMUALD a-t-il fait une action sur HR ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(OBJECT_NAME)='HR';,B_user_object
Montre les LOGOFF de SYSTEM.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYSTEM' AND UPPER(ACTION_NAME)='LOGOFF' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action
Pour contrôle : montre ce que PROD2_STB a fait sur PAIEMENTS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_STB' AND UPPER(OBJECT_NAME)='PAIEMENTS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object_aug
Audit : demande audit : montre l'activité de PROD2_MDS cette semaine.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_MDS' AND EVENT_TIMESTAMP >= TRUNC(SYSDATE,'IW') AND EVENT_TIMESTAMP < TRUNC(SYSDATE,'IW')+7 ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",C_user_period_detail_aug_balanced
Audit : REPORT_USER a-t-il fait une action sur DOSSIERS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(OBJECT_NAME)='DOSSIERS';,B_user_object
Donne les traces où REPORT_USER fait UPDATE sur NOUVELLE_TABLE_METIER.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Audit : besoin audit : montre les UPDATE de REPORT_USER sur DOSSIERS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='DOSSIERS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_aug_balanced
Question : Qui a changé EMPLOYEES ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='EMPLOYEES' AND UPPER(ACTION_NAME)='UPDATE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Donne les actions de CYRILLE_TBS concernant UTILISATEURS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND UPPER(OBJECT_NAME)='UTILISATEURS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_object
Question : montre les SELECT de REPORT_USER sur CLIENT.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='CLIENT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object_balanced
Vérifie : montre les SELECT de SYS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(ACTION_NAME)='SELECT' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_balanced
Audit : Est-ce que NEW_USER_APP a touché la table FOURNISSEURS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(OBJECT_NAME)='FOURNISSEURS';,B_user_object
Question : Est-ce que SMART2DADMIN a fait un ALTER ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SMART2DADMIN' AND UPPER(ACTION_NAME)='ALTER';,B_user_action
Montre-moi Combien d'actions par type sur CONTRATS ?,"SELECT ACTION_NAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='CONTRATS' AND ACTION_NAME IS NOT NULL GROUP BY ACTION_NAME ORDER BY NB DESC;",D_group_action_object
Audit : est-ce que VROMUALD a fait un INSERT ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(ACTION_NAME)='INSERT';,B_user_action_balanced
Est-ce que NEW_USER_APP a touché la table HR ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='NEW_USER_APP' AND UPPER(OBJECT_NAME)='HR';,B_user_object
Audit : SYS a-t-il fait une action sur NOUVELLE_TABLE_METIER ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='SYS' AND UPPER(OBJECT_NAME)='NOUVELLE_TABLE_METIER';,B_user_object
Montre les UPDATE de BATCH_USER sur DEPARTMENTS.,"SELECT DBUSERNAME, ACTION_NAME, OBJECT_NAME, EVENT_TIMESTAMP FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='BATCH_USER' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='DEPARTMENTS' ORDER BY EVENT_TIMESTAMP DESC FETCH FIRST 100 ROWS ONLY;",B_user_action_object
Combien d'actions sur UTILISATEURS dans la nuit ?,"SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='UTILISATEURS' AND TO_NUMBER(TO_CHAR(EVENT_TIMESTAMP,'HH24')) BETWEEN 0 AND 5;",C_object_period_count
Audit : Y a-t-il une activité de PROD2_STB sur DEPARTMENTS ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='PROD2_STB' AND UPPER(OBJECT_NAME)='DEPARTMENTS';,B_user_object
Vérifie : audit : Y a-t-il une activité de CYRILLE_TBS sur FACTURES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='CYRILLE_TBS' AND UPPER(OBJECT_NAME)='FACTURES';,B_user_object_balanced
Contrôle : Combien d'actions depuis 45 jours ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE EVENT_TIMESTAMP >= SYSDATE-45;,C_last_n_days_count
AUDIT_MANAGER a-t-il fait SELECT sur COMMANDES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='AUDIT_MANAGER' AND UPPER(ACTION_NAME)='SELECT' AND UPPER(OBJECT_NAME)='COMMANDES';,B_user_action_object
Y a-t-il une activité de VROMUALD sur CLIENT ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='VROMUALD' AND UPPER(OBJECT_NAME)='CLIENT';,B_user_object
En clair : est-ce que l'utilisateur REPORT_USER a fait un UPDATE sur la table FACTURES ?,SELECT COUNT(*) AS NB_ACTIONS FROM ORACLE_AUDIT_TRAIL WHERE UPPER(DBUSERNAME)='REPORT_USER' AND UPPER(ACTION_NAME)='UPDATE' AND UPPER(OBJECT_NAME)='FACTURES';,B_user_action_object_aug
Question : Qui a DELETE COMMANDES ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='COMMANDES' AND UPPER(ACTION_NAME)='DELETE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
Question : Qui a retiré des lignes de DOSSIERS ?,"SELECT DBUSERNAME, COUNT(*) AS NB FROM ORACLE_AUDIT_TRAIL WHERE UPPER(OBJECT_NAME)='DOSSIERS' AND UPPER(ACTION_NAME)='DELETE' AND DBUSERNAME IS NOT NULL GROUP BY DBUSERNAME ORDER BY NB DESC;",B_who_action_object
